loss,reward,episode_return_discounted
0.008494840934872627,1.0,1.0
-1.224234938621521,-0.01,0.883
-0.3573032021522522,-0.01,1.0
-0.5980982184410095,-0.01,1.0
0.0007591171306557953,-0.01,0.94
0.001764843356795609,1.0,0.94
-4.28150749206543,-0.01,1.0
-2.9179940223693848,-0.01,1.0
-3.13696546072606e-05,-0.01,1.0
0.0,-0.01,1.0
0.0020126390736550093,1.0,1.0
-1.0558558702468872,-0.01,0.94
-0.7778830528259277,-0.01,1.0
0.0,-0.01,-0.9219999999999999
-0.0,-1.0,1.0
1.3500374555587769,1.0,1.0
-0.028044654056429863,-0.01,-0.9219999999999999
0.8907315135002136,-0.01,1.0
-0.0,1.0,1.0
2.203788653787342e-06,-0.01,1.0
-0.0,1.0,1.0
0.0008954174118116498,1.0,1.0
0.0006164947408251464,1.0,1.0
0.08669143170118332,1.0,1.0
7.473572622984648e-05,1.0,0.94
0.0027715738397091627,1.0,-0.9219999999999999
0.1281830221414566,1.0,1.0
0.00011252309195697308,-0.01,1.0
-2.1272356510162354,-0.01,-0.96
-0.03504997119307518,-0.01,1.0
-0.007134703453630209,-0.01,1.0
0.00024204011424444616,1.0,1.0
2.1184796423767693e-06,1.0,1.0
4.218819231027737e-05,1.0,1.0
9.852017228695331e-07,1.0,1.0
2.332191570530995e-06,1.0,1.0
-0.6741819977760315,-0.01,1.0
-2.0376505851745605,-0.01,1.0
-0.0015835026279091835,-0.01,-0.96
-0.6251781582832336,-0.01,1.0
0.0019009741954505444,-0.01,1.0
-0.2149789184331894,-0.01,1.0
-1.238990306854248,-0.01,1.0
-0.9338245391845703,-0.01,-0.03709875
0.0036204461939632893,1.0,1.0
1.975158284039935e-06,1.0,1.0
-0.0,1.0,1.0
9.340200449514668e-06,1.0,1.0
5.624614004773321e-06,-0.01,1.0
-0.8612509369850159,-1.0,1.0
9.915567352436483e-05,1.0,0.8288499999999999
0.0001369539531879127,-0.01,-0.96
0.0020782791543751955,1.0,1.0
-0.4508282244205475,-0.01,0.8288499999999999
-0.08214300125837326,-0.01,1.0
0.0016272463835775852,-1.0,1.0
-0.0,1.0,1.0
-7.187036991119385,-1.0,1.0
-0.0,1.0,1.0
-4.8458456149091944e-05,-0.01,1.0
-0.6416583061218262,-0.01,1.0
0.005448474548757076,-0.01,1.0
0.011044272221624851,-1.0,1.0
-0.0,1.0,1.0
0.00033084477763623,1.0,1.0
0.0014988408656790853,1.0,0.94
-2.4763011932373047,-0.01,1.0
-0.006566505413502455,-0.01,0.94
2.528232471377123e-05,-1.0,-0.03709875
1.4788738553761505e-06,1.0,-0.03709875
0.05099362134933472,1.0,1.0
1.7506517906440422e-06,1.0,1.0
2.8701051633106545e-06,1.0,1.0
0.0002296341845067218,1.0,1.0
-0.9780001044273376,-0.01,1.0
-0.20544759929180145,-0.01,1.0
-0.027772953733801842,-0.01,-0.03709875
7.010492324829102,-0.01,-0.96
0.0031411442905664444,1.0,1.0
0.0004330843221396208,1.0,0.883
-0.0,1.0,1.0
-7.864473445806652e-07,1.0,1.0
-0.5512465238571167,-0.01,1.0
0.6372711658477783,-0.01,1.0
0.11173247545957565,1.0,1.0
0.0073175616562366486,1.0,1.0
-1.8176655769348145,-0.01,1.0
0.0016530121210962534,-0.01,1.0
-0.0830530896782875,-1.0,0.94
4.4806198275182396e-05,1.0,1.0
2.3614713427377865e-05,-0.01,1.0
-1.3456932306289673,-0.01,1.0
0.0006265416741371155,-0.01,1.0
-5.657176971435547,-0.01,1.0
0.023875679820775986,1.0,1.0
0.001370679005049169,1.0,1.0
0.002172185340896249,1.0,1.0
0.00032489289878867567,1.0,1.0
0.00041207639151252806,1.0,1.0
-1.1608633940340951e-05,1.0,1.0
1.2615316791197984e-06,1.0,1.0
0.00010728354391176254,1.0,1.0
0.0005887437728233635,1.0,-0.03709875
-0.006015616003423929,1.0,1.0
0.00015147641533985734,1.0,1.0
-0.023434864357113838,1.0,1.0
3.703360562212765e-05,1.0,1.0
-0.0,1.0,1.0
3.78123477275949e-05,1.0,0.883
-0.001062482944689691,1.0,1.0
8.321099448949099e-05,1.0,-0.03709875
0.0367702916264534,-0.01,1.0
-0.6971241235733032,-0.01,-0.9219999999999999
0.0056092445738613605,-0.01,1.0
2.7649093681247905e-07,1.0,1.0
-0.02611772157251835,1.0,1.0
0.002965446561574936,-0.01,1.0
-0.5790188312530518,-0.01,1.0
0.001534727169200778,-0.01,1.0
-0.3100126087665558,-0.01,1.0
-0.0,1.0,1.0
-0.00011559526319615543,1.0,1.0
1.0049648153653834e-05,1.0,1.0
0.0002444624260533601,1.0,1.0
-0.001405799644999206,1.0,1.0
-8.965413871919736e-05,1.0,-0.96
3.998125066573266e-07,1.0,1.0
-0.6386346817016602,-0.01,-0.03709875
0.0,-0.01,1.0
0.004689512774348259,-0.01,-0.9219999999999999
-1.2576799392700195,-0.01,-0.03709875
0.05183756723999977,-0.01,-0.03709875
-0.19682593643665314,-0.01,1.0
-4.158526280662045e-05,-0.01,1.0
-0.04731679707765579,-0.01,1.0
1.6570764273637906e-05,1.0,1.0
5.326620885170996e-05,1.0,1.0
-0.00033822294790297747,1.0,1.0
0.00039032657514326274,1.0,1.0
-0.9197005033493042,-0.01,1.0
-0.0006207656697370112,-0.01,1.0
5.779482307843864e-06,-0.01,-0.9219999999999999
0.0043187071569263935,-1.0,1.0
-0.894431471824646,-0.01,1.0
-0.030235249549150467,-0.01,1.0
0.27124056220054626,-0.01,1.0
-0.8325825333595276,-0.01,-0.03709875
0.000564558373298496,1.0,1.0
5.136603817845753e-07,-0.01,1.0
-4.033120603708085e-06,-0.01,0.94
-0.19003832340240479,-0.01,1.0
0.00010094246681546792,-1.0,1.0
0.0019979975186288357,1.0,1.0
0.03130399435758591,1.0,1.0
0.00027808506274595857,1.0,1.0
0.42815646529197693,1.0,1.0
0.0009860602440312505,1.0,1.0
8.129268098855391e-05,1.0,1.0
0.00298211514018476,-0.01,1.0
-0.10268253833055496,-0.01,1.0
0.6000959873199463,-0.01,1.0
1.9149601939716376e-05,1.0,0.883
0.02148614451289177,1.0,-0.03709875
0.0013262260472401977,1.0,1.0
-0.5391140580177307,-0.01,-0.03709875
-0.5182941555976868,-0.01,1.0
0.018083587288856506,-0.01,0.883
-0.00021661313076037914,-0.01,-0.03709875
0.0008321272325702012,1.0,1.0
0.0035798395983874798,1.0,1.0
-6.857042171759531e-05,1.0,1.0
0.00258462387137115,1.0,1.0
-0.00014794841990806162,-0.01,-0.03709875
0.015033609233796597,1.0,0.94
-8.694743155501783e-05,1.0,1.0
0.0011780296918004751,1.0,1.0
3.4549750125734136e-05,1.0,1.0
8.282499766210094e-05,1.0,1.0
4.384230123832822e-05,1.0,1.0
5.546520469579264e-07,1.0,1.0
-3.1693416531197727e-06,1.0,1.0
-0.0015609132824465632,1.0,-0.96
3.863091114908457e-05,1.0,1.0
-0.0016560483491048217,1.0,1.0
3.634977474575862e-05,-0.01,1.0
-0.017147650942206383,-0.01,0.94
0.09611013531684875,1.0,-1.0
0.00024105065676849335,1.0,1.0
-0.022294171154499054,1.0,1.0
0.0017420193180441856,-0.01,1.0
-0.0016097722109407187,1.0,-1.0
1.3922621292294934e-05,1.0,1.0
0.0012906482443213463,-0.01,1.0
-0.004022218752652407,-0.01,1.0
-1.2376171350479126,-1.0,1.0
1.6583286196691915e-05,1.0,1.0
8.527002137270756e-06,1.0,1.0
-0.1346370279788971,-0.01,1.0
-0.00022512553550768644,-0.01,1.0
0.009402700699865818,-1.0,1.0
-0.9543840885162354,-0.01,1.0
-6.781903357477859e-05,-0.01,1.0
-0.054562848061323166,-0.01,0.883
-3.698915958404541,-0.01,1.0
0.0001445095840608701,1.0,1.0
0.0005663540796376765,1.0,1.0
0.012378986924886703,1.0,1.0
2.125951141351834e-06,1.0,1.0
0.0002978126867674291,-0.01,0.883
-0.040072210133075714,-1.0,1.0
-0.0,1.0,-0.03709875
0.000524328846950084,1.0,1.0
-0.0,1.0,1.0
0.00012467089982237667,1.0,1.0
-0.0028633843176066875,-0.01,1.0
-2.6401257514953613,-0.01,1.0
0.01505277119576931,-0.01,1.0
-0.0006156323361210525,-0.01,0.883
-0.0,-0.01,1.0
1.308719106418721e-06,1.0,1.0
0.0,1.0,1.0
2.0428788047865964e-05,1.0,-0.03709875
1.325652192463167e-06,1.0,-0.03709875
0.009445772506296635,1.0,1.0
0.0020685952622443438,-0.01,1.0
-1.4253052473068237,-0.01,-0.03709875
0.0016814896371215582,-0.01,1.0
-1.0853776931762695,-0.01,1.0
-5.807634806842543e-05,1.0,0.883
0.004685936961323023,1.0,1.0
0.00015911480295471847,1.0,1.0
-0.0,1.0,1.0
0.00043450467637740076,1.0,1.0
-0.9538677334785461,-0.01,1.0
-1.4519181377181667e-06,-0.01,1.0
0.002076562726870179,-0.01,1.0
0.03472064808011055,1.0,0.883
-0.00010758894495666027,1.0,1.0
-2.450864791870117,-0.01,1.0
-1.4161416292190552,-0.01,0.94
0.00993568915873766,-0.01,1.0
0.001172384014353156,-1.0,1.0
2.669093373697251e-05,1.0,1.0
6.751654291292652e-05,1.0,1.0
0.00011691858526319265,1.0,1.0
0.0016458712052553892,-0.01,-0.03709875
1.365500793326646e-06,1.0,1.0
0.5446075797080994,-0.01,1.0
-3.176708221435547,-0.01,1.0
-0.47856462001800537,-0.01,1.0
1.0678502803784795e-05,-0.01,1.0
-1.4315444231033325,-0.01,1.0
0.006320558954030275,-0.01,1.0
-0.0,-0.01,-0.9219999999999999
-0.0006498285220004618,-0.01,1.0
1.4578788523067487e-06,-0.01,-0.03709875
-0.0007824513595551252,-1.0,-0.9219999999999999
0.0004933472955599427,1.0,1.0
0.050000593066215515,1.0,0.94
0.0002901822153944522,1.0,1.0
2.542899892432615e-05,1.0,1.0
1.998466359509621e-06,1.0,1.0
0.0003795242519117892,1.0,1.0
2.7645944555843016e-07,1.0,-0.03709875
2.6607129257172346e-05,1.0,1.0
0.0020779690239578485,1.0,1.0
7.323781755985692e-05,1.0,1.0
8.754933514865115e-05,-0.01,1.0
-3.1086578369140625,-1.0,1.0
-0.001829468528740108,1.0,1.0
2.463346390868537e-06,1.0,1.0
-4.588273525238037,-0.01,1.0
-1.3472846746444702,-0.01,-1.0
0.7216469645500183,-0.01,-0.03709875
0.008036091923713684,-0.01,1.0
-0.0,1.0,-0.96
0.23059898614883423,-0.01,1.0
-1.0628178119659424,-0.01,1.0
0.16073717176914215,-0.01,1.0
-0.41559308767318726,-0.01,1.0
0.0004957495839335024,-0.01,1.0
-0.06046162545681,-0.01,1.0
0.0016561916563659906,1.0,1.0
0.0002680067846085876,1.0,1.0
-2.052459716796875,-0.01,1.0
-1.9440513849258423,-0.01,1.0
-0.3359816074371338,-0.01,1.0
-0.011333554051816463,-0.01,-0.03709875
-1.1961138248443604,-0.01,1.0
-0.0021282238885760307,-0.01,1.0
-0.0018821096746250987,-0.01,1.0
-0.0199394803494215,-0.01,1.0
4.074361640959978e-06,1.0,1.0
8.043342631935957e-07,1.0,-0.03709875
-2.303159475326538,-0.01,1.0
-1.011260986328125,-0.01,1.0
-0.34403035044670105,-0.01,1.0
-3.3300867080688477,-0.01,1.0
-0.6802255511283875,-0.01,1.0
5.788501198367157e-07,-0.01,1.0
0.6677844524383545,-0.01,1.0
0.0022974496241658926,-0.01,1.0
1.2110297575418372e-05,1.0,1.0
1.106779932975769,-0.01,-0.03709875
0.0,-0.01,1.0
0.0,-0.01,-0.03709875
0.26624900102615356,-1.0,0.94
0.01744665950536728,1.0,1.0
8.224864359362982e-06,1.0,1.0
-1.3095790147781372,-0.01,-0.03709875
0.009031268768012524,-0.01,1.0
-1.4884490440181253e-07,-0.01,-0.96
0.008134588599205017,-0.01,1.0
0.0006168070249259472,1.0,1.0
6.351982847263571e-06,1.0,1.0
0.0007738720159977674,1.0,1.0
0.0013845537323504686,1.0,-0.03709875
0.0010680645937100053,1.0,1.0
0.0017274869605898857,1.0,1.0
-0.2598740756511688,-0.01,1.0
-0.04485063627362251,-1.0,1.0
-5.5622265790589154e-05,-0.01,1.0
-0.01283947378396988,-1.0,1.0
-0.0,1.0,1.0
0.0002469316532369703,1.0,-0.9219999999999999
0.00010211085464106873,1.0,-0.03709875
0.0014645837945863605,-0.01,1.0
-2.5172111988067627,-0.01,1.0
-0.45656123757362366,-0.01,1.0
-1.241176962852478,-0.01,1.0
-1.2231482287461404e-05,-0.01,0.94
0.1713361293077469,-0.01,1.0
-0.0,1.0,1.0
0.007308442611247301,1.0,-0.8858999999999999
5.780749415862374e-05,1.0,1.0
0.0019391755340620875,1.0,1.0
-0.0,1.0,-0.03709875
0.0001945110416272655,1.0,-0.03709875
1.3956444490759168e-05,1.0,1.0
4.9291229515802115e-06,1.0,1.0
-0.0,1.0,-0.03709875
7.665909652132541e-05,1.0,1.0
-0.6121947169303894,-0.01,1.0
-5.695483207702637,-0.01,1.0
-3.5273749828338623,-0.01,1.0
0.005259295925498009,-0.01,0.883
0.22296957671642303,1.0,1.0
-0.0,1.0,0.883
-0.0,1.0,1.0
2.894650970119983e-05,1.0,-0.03709875
-0.0,1.0,1.0
4.954216819896828e-06,1.0,0.94
6.395357195287943e-05,1.0,1.0
-0.0,-0.01,1.0
9.364430297864601e-08,1.0,1.0
0.000628691806923598,1.0,1.0
0.0007372354157269001,-0.01,1.0
-2.3058252334594727,-0.01,1.0
-0.8541724681854248,-0.01,1.0
-2.247694730758667,-0.01,-0.03709875
-0.8828219771385193,-0.01,1.0
0.003432818688452244,-0.01,1.0
0.0003290845197625458,-0.01,1.0
0.8872342109680176,1.0,-0.9219999999999999
0.08284902572631836,-0.01,1.0
0.00023915263591334224,1.0,0.883
0.00037193967727944255,1.0,1.0
-0.0,1.0,1.0
1.1421197996241972e-06,1.0,1.0
-0.0009724110714159906,1.0,1.0
0.006009369622915983,1.0,1.0
1.1986799240112305,-0.01,1.0
-0.771943211555481,-0.01,1.0
-0.01589174196124077,-0.01,1.0
0.010311548598110676,-1.0,1.0
-2.0003669261932373,-0.01,1.0
6.306187152862549,-0.01,1.0
-3.152373790740967,-0.01,-0.96
-0.17539842426776886,-0.01,1.0
-0.0,1.0,1.0
0.00041716956184245646,1.0,1.0
-5.78071649215417e-07,1.0,1.0
0.00033818831434473395,1.0,1.0
-9.873883755062707e-06,1.0,-0.03709875
-0.19524337351322174,1.0,1.0
-4.358635902404785,-0.01,1.0
-0.09692027419805527,-0.01,1.0
0.0008423753897659481,-0.01,1.0
2.2656765850115335e-06,1.0,1.0
-0.0,1.0,0.883
-0.0,1.0,1.0
2.382142520218622e-05,-0.01,0.8288499999999999
-0.013545721769332886,-0.01,1.0
3.225686668884009e-06,-0.01,1.0
-0.5804557800292969,-0.01,-0.96
-0.6858344674110413,-0.01,1.0
-0.1434166133403778,-0.01,1.0
0.02305380441248417,-0.01,1.0
-1.0100769996643066,-0.01,-0.03709875
7.282666047103703e-05,1.0,-0.03709875
-2.073303699493408,-0.01,0.94
-0.06360334157943726,-0.01,1.0
1.3052994290774222e-05,-1.0,1.0
1.3342105376068503e-06,1.0,1.0
1.2809523468604311e-05,1.0,1.0
0.24862223863601685,1.0,1.0
0.001938672736287117,1.0,1.0
0.0005773014854639769,1.0,1.0
2.3499840153817786e-06,-0.01,1.0
-0.17861014604568481,-0.01,1.0
0.006480497773736715,1.0,-0.03709875
0.0004813731065951288,1.0,1.0
0.0005617550341412425,1.0,-0.03709875
-0.003327712882310152,1.0,1.0
-0.0,1.0,-0.03709875
-0.013896588236093521,-0.01,1.0
-1.5114760398864746,-0.01,1.0
0.03323043882846832,-1.0,1.0
0.00012264266842976213,1.0,1.0
-1.1885601452377159e-05,1.0,1.0
-0.635777473449707,-0.01,1.0
4.540183908829931e-06,-0.01,1.0
8.30197336654237e-07,-0.01,1.0
-0.05609852075576782,-0.01,1.0
-0.3133421838283539,-0.01,0.94
-3.9674510955810547,-0.01,1.0
-1.9125186204910278,-0.01,-0.03709875
-5.181901454925537,-0.01,1.0
0.0013905382947996259,1.0,0.883
2.4502319320163224e-06,1.0,1.0
0.00015540160529781133,1.0,1.0
0.021578514948487282,1.0,1.0
6.810492050135508e-05,1.0,1.0
0.00047646852908656,1.0,-0.03709875
0.0002729420957621187,1.0,-0.8858999999999999
-0.22409877181053162,-0.01,1.0
-0.8568945527076721,-0.01,1.0
0.04459477961063385,-1.0,-0.96
0.18439747393131256,-0.01,1.0
0.016627972945570946,1.0,1.0
0.0001641840790398419,1.0,1.0
0.00013694039080291986,-0.01,-0.03709875
-2.7673563957214355,-0.01,1.0
-3.600245714187622,-0.01,1.0
-0.37985801696777344,-0.01,1.0
0.0004951770533807576,1.0,1.0
0.0001104445691453293,1.0,1.0
-0.0,1.0,1.0
0.0005026649450883269,1.0,-0.96
0.00017374654999002814,1.0,1.0
0.004693580325692892,1.0,-0.03709875
1.9049682578042848e-06,1.0,0.94
0.00041803435306064785,-0.01,1.0
0.0,-0.01,0.8288499999999999
-0.14656704664230347,-0.01,1.0
0.000905416498426348,-1.0,-0.9219999999999999
-0.0004196160880383104,-0.01,1.0
-1.9449821710586548,-1.0,1.0
1.872263237601146e-05,1.0,1.0
-0.35896843671798706,-0.01,-0.96
-0.13256460428237915,-0.01,1.0
0.010648931376636028,-1.0,1.0
0.008722217753529549,1.0,1.0
-0.0,-0.01,1.0
0.00011391437874408439,1.0,1.0
-0.0002781790099106729,-0.01,1.0
-0.3131328225135803,-0.01,-0.96
-1.055273413658142,-0.01,1.0
-0.19969309866428375,-0.01,1.0
0.00025073467986658216,1.0,1.0
0.0012408976908773184,1.0,1.0
0.00046528116217814386,1.0,1.0
6.152432888484327e-06,1.0,1.0
-0.0,-0.01,-0.8858999999999999
1.5174177860899363e-06,1.0,-0.03709875
3.3452233765274286e-06,1.0,1.0
0.00041386630618944764,1.0,1.0
-0.7742494344711304,-0.01,1.0
-5.547459602355957,-0.01,1.0
-0.0,-1.0,1.0
0.00014290431863628328,1.0,1.0
2.7956411940976977e-06,1.0,1.0
0.0010679020779207349,1.0,0.8288499999999999
0.003563934238627553,1.0,1.0
0.015553247183561325,-0.01,1.0
-0.0028223625849932432,1.0,1.0
0.0001312792592216283,-0.01,1.0
1.1257985534030013e-05,1.0,1.0
-0.0,1.0,1.0
0.048314157873392105,1.0,-0.03709875
-0.7074828743934631,-0.01,1.0
0.0012689625145867467,-0.01,-0.8858999999999999
-0.669836699962616,-0.01,1.0
4.7532488679280505e-05,-0.01,0.94
0.015764523297548294,-0.01,1.0
-0.3980814516544342,-0.01,1.0
0.0004714137758128345,1.0,1.0
0.00038081425009295344,1.0,0.94
9.190644777845591e-05,1.0,1.0
7.862586244300473e-06,1.0,-0.03709875
-3.4676551818847656,-0.01,-0.03709875
-0.0006408336921595037,-0.01,1.0
0.29946187138557434,-0.01,1.0
-0.592501699924469,-0.01,0.8288499999999999
-0.00735179428011179,1.0,-0.03709875
-0.0,1.0,1.0
-0.5118461847305298,-0.01,1.0
0.004934034775942564,-0.01,-1.0
0.0021034202072769403,1.0,1.0
1.8439792256685905e-05,1.0,1.0
0.00026615423848852515,1.0,1.0
-0.00022974528837949038,1.0,1.0
1.625753429834731e-05,1.0,1.0
0.00012844316370319575,1.0,1.0
1.119237481361779e-06,-0.01,1.0
-6.636515081481775e-06,-0.01,-0.9219999999999999
-0.5850467085838318,-0.01,1.0
6.688559369649738e-05,-1.0,1.0
-0.38113340735435486,-0.01,-0.03709875
-1.8607301712036133,-0.01,1.0
0.05659130588173866,-1.0,1.0
4.140340752201155e-05,-0.01,1.0
-0.0029269822407513857,-1.0,1.0
0.00012632588914129883,1.0,1.0
0.0005207884241826832,1.0,1.0
-1.4574211490980815e-05,1.0,-0.03709875
5.5379303375957534e-05,1.0,-0.03709875
0.0003379887784831226,1.0,1.0
-0.6230273246765137,1.0,0.94
-0.23896245658397675,-0.01,1.0
-0.17315681278705597,-0.01,1.0
0.00010538953938521445,-1.0,1.0
2.5704419385874644e-05,1.0,1.0
-0.1027241051197052,-0.01,0.94
0.0021709208376705647,-0.01,1.0
0.0011339345946907997,1.0,1.0
0.005531082395464182,1.0,1.0
5.76641423322144e-06,1.0,1.0
0.0005666083889082074,1.0,1.0
0.003816092386841774,1.0,1.0
0.005363695323467255,1.0,1.0
2.878365194192156e-06,1.0,1.0
5.727140887756832e-05,1.0,1.0
-0.00046791069325990975,1.0,1.0
0.002328757429495454,1.0,0.94
5.207338836044073e-05,1.0,0.94
0.0008763566729612648,1.0,1.0
0.00022561589139513671,1.0,1.0
3.532172513587284e-06,-0.01,1.0
-2.163055181503296,-0.01,0.94
-2.2777833938598633,-0.01,-0.03709875
-2.304776906967163,-0.01,-0.03709875
0.0038783689960837364,-0.01,-0.9219999999999999
-2.488104820251465,-0.01,1.0
0.021034954115748405,-0.01,-0.03709875
0.0002528321056161076,1.0,1.0
-0.0012944332556799054,-0.01,-0.96
-0.05401129648089409,-0.01,1.0
0.0004933708696626127,-0.01,1.0
-0.00010156908683711663,-1.0,1.0
9.238441998604685e-05,1.0,1.0
-0.0,1.0,-0.8858999999999999
4.3208085116930306e-05,-0.01,1.0
-0.19259168207645416,-0.01,1.0
0.0023978236131370068,1.0,1.0
0.0,1.0,-0.03709875
-2.20174241065979,-0.01,1.0
-1.785275936126709,-0.01,1.0
0.011743269860744476,-1.0,1.0
-1.8203303813934326,-0.01,1.0
-6.251343620533589e-06,-0.01,-0.96
0.0011678053997457027,-1.0,1.0
3.245621428504819e-06,1.0,1.0
0.0003718599327839911,1.0,1.0
3.551654799593962e-06,1.0,1.0
-0.04484959691762924,1.0,1.0
-0.0,1.0,1.0
-0.0,1.0,1.0
2.0458992366911843e-06,1.0,1.0
-0.0,1.0,1.0
7.141895821405342e-06,1.0,1.0
-1.302028775215149,-0.01,-0.03709875
-0.45794031023979187,-0.01,0.8288499999999999
0.0001258455595234409,-1.0,-0.96
0.0007408086094073951,1.0,-0.9219999999999999
0.0008343167137354612,-0.01,1.0
-0.523791491985321,-0.01,1.0
0.0028534105513244867,1.0,1.0
-0.2039743959903717,-0.01,1.0
-8.200186729431152,-0.01,-0.96
-0.386118084192276,-0.01,1.0
0.156328022480011,-0.01,1.0
-0.0002589075011201203,-0.01,1.0
-0.21849893033504486,-0.01,1.0
-0.5883001685142517,-0.01,1.0
-7.167826175689697,-0.01,-0.96
0.003243608633056283,1.0,1.0
-0.0031557076144963503,-0.01,-0.03709875
0.010258744470775127,1.0,1.0
0.0003311782202217728,1.0,-0.9219999999999999
0.0001307881175307557,1.0,1.0
0.0013348604552447796,1.0,0.94
-0.0,1.0,1.0
2.8286156066315016e-06,-0.01,1.0
-2.6591176986694336,-1.0,-0.03709875
-0.4634084105491638,-0.01,1.0
0.0002240116155007854,1.0,1.0
-0.0,1.0,1.0
-1.0108269453048706,-0.01,1.0
-2.561904191970825,-0.01,1.0
-0.6076022982597351,-0.01,1.0
-0.5901569128036499,-0.01,1.0
1.9648291527119e-06,1.0,1.0
0.0011236410355195403,1.0,1.0
-0.5585984587669373,-0.01,1.0
-0.0005901865661144257,-1.0,-0.03709875
-1.1526687145233154,-0.01,1.0
0.00015190152043942362,-0.01,1.0
-1.1920123100280762,-0.01,1.0
-0.036745257675647736,-0.01,-0.03709875
0.004239976406097412,1.0,-0.8858999999999999
0.0008922248380258679,1.0,1.0
0.05752776935696602,-0.01,-0.96
-1.0834760665893555,-0.01,1.0
-1.4272200132836588e-06,-1.0,1.0
-0.7178500294685364,-0.01,1.0
0.34100690484046936,-0.01,1.0
0.022292515262961388,1.0,1.0
0.0015471352962777019,1.0,-0.03709875
2.1635178200085647e-06,1.0,1.0
0.0037730529438704252,1.0,1.0
1.63381969287002e-06,1.0,1.0
0.03507668152451515,1.0,1.0
-0.00047679911949671805,-0.01,1.0
0.006676926277577877,1.0,1.0
0.0002776283072307706,-0.01,1.0
-1.6895866394042969,-0.01,1.0
0.06618958711624146,-0.01,1.0
0.04493941739201546,-0.01,1.0
0.00016121390217449516,1.0,1.0
0.007857009768486023,1.0,1.0
-0.8917665481567383,-0.01,0.8288499999999999
-7.464463851647452e-05,-1.0,1.0
0.005229008849710226,1.0,1.0
0.0052393111400306225,-0.01,1.0
0.01081687118858099,1.0,1.0
-0.0003554029972292483,1.0,-0.03709875
-1.7594716548919678,-0.01,-0.03709875
-0.043578457087278366,-0.01,1.0
0.3378278315067291,-0.01,0.94
-0.029931630939245224,-1.0,1.0
0.0005468556773848832,1.0,1.0
0.0004897296312265098,-0.01,0.94
-0.46675974130630493,-0.01,1.0
0.00029660487780347466,-0.01,1.0
-1.2042511701583862,-0.01,1.0
0.0017571358475834131,1.0,1.0
0.0070342132821679115,-0.01,-0.03709875
0.0002061016857624054,1.0,-0.03709875
6.319645763142034e-06,1.0,1.0
-0.0,1.0,-0.03709875
0.0004075572651345283,1.0,1.0
0.003993823658674955,1.0,-0.03709875
0.00016883443458937109,-0.01,1.0
-0.08176965266466141,-1.0,1.0
-0.2158590853214264,-0.01,-0.96
6.880068394821137e-05,-0.01,1.0
-0.0,-0.01,0.8288499999999999
0.0027193797286599874,1.0,1.0
8.510920451954007e-06,-0.01,1.0
-0.5807600617408752,-0.01,0.8288499999999999
0.0,-0.01,-0.03709875
0.001156163401901722,-0.01,1.0
0.001052624313160777,1.0,1.0
0.0015685484977439046,1.0,1.0
2.8483686037361622e-05,1.0,1.0
-0.03772613778710365,1.0,1.0
-1.0209696292877197,-0.01,0.94
-0.28075772523880005,-0.01,-0.9219999999999999
0.00014620374713558704,-0.01,1.0
-0.002624552696943283,-0.01,1.0
-0.0,1.0,1.0
0.003569148015230894,1.0,1.0
0.005067530088126659,1.0,1.0
0.0036438461393117905,1.0,1.0
0.00012998111196793616,1.0,-0.96
-0.5694805383682251,-0.01,1.0
-0.8167191743850708,-0.01,1.0
-5.993823051452637,-0.01,1.0
-0.056116193532943726,-0.01,1.0
0.005284217651933432,1.0,1.0
7.075789471855387e-05,1.0,-0.03709875
-2.223985195159912,-0.01,0.94
-0.04375887289643288,-1.0,1.0
1.5326104403357022e-06,1.0,1.0
-0.37558993697166443,-0.01,1.0
-0.14144933223724365,-0.01,0.883
0.00010995827324222773,-0.01,1.0
0.14545771479606628,-1.0,1.0
0.004289406351745129,1.0,-0.96
5.96420286456123e-05,1.0,0.94
1.0065095921163447e-05,1.0,-0.8858999999999999
-0.0002550514182075858,-0.01,-0.03709875
0.34534546732902527,-0.01,1.0
1.7076956737582805e-06,1.0,-0.03709875
4.4731905290973373e-07,1.0,-1.0
0.004355235956609249,1.0,1.0
-1.7884362023323774e-05,1.0,-0.9219999999999999
0.0008452835027128458,1.0,1.0
0.00010142068640561774,1.0,1.0
-2.049229621887207,-0.01,1.0
-0.0011073832865804434,-0.01,-0.9219999999999999
0.010467891581356525,-1.0,1.0
1.1336573362350464,1.0,1.0
0.00037525882362388074,1.0,-0.03709875
0.0008845038828440011,1.0,1.0
3.3214935228897957e-06,1.0,1.0
-0.4644729197025299,-0.01,1.0
-1.5435502529144287,-0.01,1.0
0.005144075490534306,-0.01,1.0
-4.417784690856934,-0.01,1.0
8.361331310879905e-06,1.0,1.0
0.38551047444343567,-0.01,1.0
0.0032501514069736004,1.0,1.0
1.981278728635516e-05,1.0,1.0
2.2069691112847067e-05,1.0,0.94
1.5799474795130664e-07,1.0,1.0
3.545057325027301e-06,1.0,1.0
-1.1200233697891235,-0.01,1.0
-1.9594169855117798,-0.01,1.0
-0.007754772901535034,-0.01,1.0
-5.343546390533447,-0.01,1.0
1.9077151591773145e-05,1.0,1.0
2.6937490474665537e-05,1.0,1.0
0.0002073549258057028,1.0,-0.9219999999999999
1.606847217772156e-05,1.0,1.0
5.296128802001476e-05,1.0,1.0
2.8214767553436104e-06,1.0,1.0
0.00012111978139728308,1.0,1.0
